title,text,llm_justification,Monetary_Financial,Inflation_Prices,Real_Economic_Activity,Labor_Consumption,Fiscal_Government,External_Sector
Synthetic_Engine_Fast,"Export volumes surged this quarter due to favorable exchange rates, yet import costs climbed sharply because of global supply disruptions.",Programmatic flat layout split optimization.,0.0,2.0,0.0,0.0,0.0,1.0
Synthetic_Engine_Fast,Employment growth in the service sector accelerated even as manufacturing payrolls contracted amid weakening foreign demand.,Programmatic flat layout split optimization.,0.0,0.0,0.0,1.0,0.0,2.0
Synthetic_Engine_Fast,"Core inflation eased slightly last month, but housing costs continued to rise at an alarming rate.",Programmatic flat layout split optimization.,0.0,1.0,0.0,2.0,0.0,0.0
Synthetic_Engine_Fast,"Wage gains in manufacturing outpaced productivity growth, adding to cost pressures for exporters.",Programmatic flat layout split optimization.,0.0,0.0,0.0,1.0,0.0,2.0
Synthetic_Engine_Fast,"The trade deficit narrowed as energy exports rose, while domestic investors repatriated capital from overseas markets.",Programmatic flat layout split optimization.,2.0,0.0,0.0,0.0,0.0,1.0
Synthetic_Engine_Fast,"Corporate tax cuts spurred capital investment, yet the resulting revenue shortfall raised concerns about debt sustainability.",Programmatic flat layout split optimization.,0.0,0.0,1.0,0.0,2.0,0.0
Synthetic_Engine_Fast,"Consumer confidence improved as job openings increased, but real disposable income fell due to higher utility bills.",Programmatic flat layout split optimization.,0.0,2.0,0.0,1.0,0.0,0.0
Synthetic_Engine_Fast,"The central bank maintained an accommodative stance to support growth, but long-term bond yields spiked on inflation fears.",Programmatic flat layout split optimization.,1.0,2.0,0.0,0.0,0.0,0.0
Synthetic_Engine_Fast,"Agricultural output rebounded with favorable weather, though logistics bottlenecks delayed shipments to key international markets.",Programmatic flat layout split optimization.,0.0,0.0,1.0,0.0,0.0,2.0
Synthetic_Engine_Fast,"Household savings rates rose amid cautious spending, while credit card delinquencies hit a five-year low.",Programmatic flat layout split optimization.,2.0,0.0,0.0,1.0,0.0,0.0
Synthetic_Engine_Fast,"Fiscal austerity measures reduced the public debt ratio but also cut essential public health funding, slowing economic activity.",Programmatic flat layout split optimization.,0.0,0.0,2.0,0.0,1.0,0.0
Synthetic_Engine_Fast,"Tax revenue exceeded forecasts due to higher corporate profits, but government debt service costs are rising.",Programmatic flat layout split optimization.,0.0,0.0,0.0,2.0,1.0,0.0
Synthetic_Engine_Fast,"The unemployment rate fell to a 20-year low, although wage growth remains below inflation.",Programmatic flat layout split optimization.,0.0,2.0,0.0,1.0,0.0,0.0
Synthetic_Engine_Fast,"Manufacturing output expanded for the fourth consecutive month, while credit conditions continue to tighten.",Programmatic flat layout split optimization.,2.0,0.0,1.0,0.0,0.0,0.0
Synthetic_Engine_Fast,"Inflation eased slightly after energy prices declined, but food costs remain stubbornly high.",Programmatic flat layout split optimization.,0.0,1.0,2.0,0.0,0.0,0.0
Synthetic_Engine_Fast,"Housing starts increased as mortgage rates stabilized, yet household debt reached a new record.",Programmatic flat layout split optimization.,0.0,0.0,1.0,2.0,0.0,0.0
Synthetic_Engine_Fast,"Foreign direct investment inflows hit a record high, but the current account deficit deepened.",Programmatic flat layout split optimization.,0.0,0.0,0.0,0.0,2.0,1.0
Synthetic_Engine_Fast,"The central bank maintained its accommodative stance, while fiscal deficits are crowding out private investment.",Programmatic flat layout split optimization.,1.0,0.0,2.0,0.0,0.0,0.0
Synthetic_Engine_Fast,"Job gains were broad-based across sectors, but part-time employment accounted for most of the increase.",Programmatic flat layout split optimization.,0.0,0.0,2.0,1.0,0.0,0.0
Synthetic_Engine_Fast,"Sovereign bond yields fell amid safe-haven demand, yet the government’s borrowing needs are growing.",Programmatic flat layout split optimization.,2.0,0.0,0.0,0.0,1.0,0.0
Synthetic_Engine_Fast,"Retail sales rose sharply as consumer confidence improved, but savings rates dropped to historic lows.",Programmatic flat layout split optimization.,0.0,2.0,0.0,1.0,0.0,0.0
Synthetic_Engine_Fast,"The trade balance improved on higher commodity exports, while domestic demand weakened further.",Programmatic flat layout split optimization.,0.0,0.0,2.0,0.0,0.0,1.0
Synthetic_Engine_Fast,"Industrial production rebounded strongly, though capacity utilization remains below pre-pandemic levels.",Programmatic flat layout split optimization.,0.0,0.0,1.0,2.0,0.0,0.0
Synthetic_Engine_Fast,"Inflation expectations remain well-anchored, but core inflation is still above the target range.",Programmatic flat layout split optimization.,1.0,2.0,0.0,0.0,0.0,0.0
Synthetic_Engine_Fast,"While GDP growth accelerated in Q3, core inflation remained stubbornly above the target range.",Programmatic flat layout split optimization.,0.0,2.0,1.0,0.0,0.0,0.0
Synthetic_Engine_Fast,"Unemployment dropped to a historic low this quarter, yet the widening budget deficit raised concerns over long-term debt sustainability.",Programmatic flat layout split optimization.,0.0,0.0,0.0,1.0,2.0,0.0
Synthetic_Engine_Fast,"The central bank's interest rate cut boosted private sector credit growth, but the persistent current account deficit weakened the currency.",Programmatic flat layout split optimization.,1.0,0.0,0.0,0.0,0.0,2.0
Synthetic_Engine_Fast,"Export volumes surged due to strong foreign demand, although domestic manufacturing output contracted sharply.",Programmatic flat layout split optimization.,0.0,0.0,2.0,0.0,0.0,1.0
Synthetic_Engine_Fast,"Government infrastructure spending increased significantly, but the construction sector is facing severe labor shortages.",Programmatic flat layout split optimization.,0.0,0.0,0.0,2.0,1.0,0.0
Synthetic_Engine_Fast,"Consumer price growth moderated last month, as tighter financial conditions dampened demand.",Programmatic flat layout split optimization.,2.0,1.0,0.0,0.0,0.0,0.0
Synthetic_Engine_Fast,"Business investment rose at its fastest pace in years, while the trade deficit widened to a record high.",Programmatic flat layout split optimization.,0.0,0.0,1.0,0.0,0.0,2.0
Synthetic_Engine_Fast,"Wage growth accelerated as the labor market tightened, but rising food prices eroded real incomes.",Programmatic flat layout split optimization.,0.0,2.0,0.0,1.0,0.0,0.0
Synthetic_Engine_Fast,"Lower borrowing costs supported corporate refinancing, yet the government's rising debt-to-GDP ratio threatened fiscal credibility.",Programmatic flat layout split optimization.,1.0,0.0,0.0,0.0,2.0,0.0
Synthetic_Engine_Fast,"The surplus in the services trade expanded, but employment in retail trade continues to decline.",Programmatic flat layout split optimization.,0.0,0.0,0.0,2.0,0.0,1.0
Synthetic_Engine_Fast,"The new fiscal stimulus package spurred aggregate demand, but the central bank faced increasing difficulty in managing liquidity.",Programmatic flat layout split optimization.,2.0,0.0,0.0,0.0,1.0,0.0
Synthetic_Engine_Fast,"Headline inflation fell below expectations due to lower energy costs, although industrial production stalled.",Programmatic flat layout split optimization.,0.0,1.0,2.0,0.0,0.0,0.0
Synthetic_Engine_Fast,"Employment gains in the technology sector were strong, but the weakening global outlook reduced export orders.",Programmatic flat layout split optimization.,0.0,0.0,0.0,1.0,0.0,2.0
Synthetic_Engine_Fast,"The central bank's forward guidance stabilized market expectations, while core inflation remained sticky at elevated levels.",Programmatic flat layout split optimization.,1.0,2.0,0.0,0.0,0.0,0.0
Synthetic_Engine_Fast,"Retail sales data exceeded forecasts, but the government's decision to increase taxes weighed on consumption sentiment.",Programmatic flat layout split optimization.,0.0,0.0,1.0,0.0,2.0,0.0
Synthetic_Engine_Fast,"Slowing wage growth has tempered consumer spending, but the central bank's rate cuts are boosting investment.",Programmatic flat layout split optimization.,1.0,0.0,0.0,2.0,0.0,0.0
Synthetic_Engine_Fast,"Export volumes surged this quarter, yet persistent budget deficits continue to undermine fiscal credibility.",Programmatic flat layout split optimization.,0.0,0.0,0.0,0.0,2.0,1.0
Synthetic_Engine_Fast,"The labor market tightened further with record low unemployment, though rising unit labor costs are squeezing corporate margins.",Programmatic flat layout split optimization.,0.0,2.0,0.0,1.0,0.0,0.0
Synthetic_Engine_Fast,"An unexpected drop in inflation allowed real incomes to rise, but weak manufacturing output points to a broader slowdown.",Programmatic flat layout split optimization.,0.0,1.0,2.0,0.0,0.0,0.0
Synthetic_Engine_Fast,"The government’s new infrastructure spending is stimulating construction, while a surging trade deficit is draining foreign reserves.",Programmatic flat layout split optimization.,0.0,0.0,0.0,0.0,1.0,2.0
Synthetic_Engine_Fast,"Lower interest rates are encouraging business borrowing, yet household savings rates have fallen to dangerously low levels.",Programmatic flat layout split optimization.,1.0,0.0,0.0,2.0,0.0,0.0
Synthetic_Engine_Fast,"Agricultural output rebounded strongly after favorable weather, but import tariffs are pushing up consumer prices across the board.",Programmatic flat layout split optimization.,0.0,2.0,1.0,0.0,0.0,0.0
Synthetic_Engine_Fast,"Corporate tax cuts are fueling capital expenditure, even as a strong dollar hurts export competitiveness.",Programmatic flat layout split optimization.,0.0,0.0,0.0,0.0,1.0,2.0
Synthetic_Engine_Fast,"Job vacancies remain elevated, supporting household income, but sticky core inflation forces the central bank to hold rates high.",Programmatic flat layout split optimization.,2.0,0.0,0.0,1.0,0.0,0.0
Synthetic_Engine_Fast,"Declining energy costs have eased consumer price pressures, yet a housing market crash is eroding household wealth.",Programmatic flat layout split optimization.,0.0,1.0,0.0,2.0,0.0,0.0
Synthetic_Engine_Fast,"Public debt issuance is funding essential social programs, but crowding out private credit is choking small business growth.",Programmatic flat layout split optimization.,2.0,0.0,0.0,0.0,1.0,0.0
Synthetic_Engine_Fast,"Rising productivity is boosting potential output, though an aging workforce is dragging down total labor participation.",Programmatic flat layout split optimization.,0.0,0.0,1.0,2.0,0.0,0.0
Synthetic_Engine_Fast,"The current account surplus widened on strong services exports, while fiscal austerity cuts threaten education and health spending.",Programmatic flat layout split optimization.,0.0,0.0,0.0,0.0,2.0,1.0
Synthetic_Engine_Fast,"Record low unemployment is lifting consumer sentiment, but accelerating wage growth is reigniting inflation fears.",Programmatic flat layout split optimization.,0.0,2.0,0.0,1.0,0.0,0.0
Synthetic_Engine_Fast,The central bank's rate cut spurred investment but weakened the exchange rate.,Programmatic flat layout split optimization.,1.0,0.0,0.0,0.0,0.0,2.0
Synthetic_Engine_Fast,Strong consumer demand lifted retail sales but pushed up core inflation.,Programmatic flat layout split optimization.,0.0,2.0,0.0,1.0,0.0,0.0
Synthetic_Engine_Fast,The export boom increased foreign reserves but overheated domestic demand.,Programmatic flat layout split optimization.,0.0,0.0,2.0,0.0,0.0,1.0
Synthetic_Engine_Fast,Wage growth improved household spending but squeezed corporate profit margins.,Programmatic flat layout split optimization.,0.0,0.0,2.0,1.0,0.0,0.0
Synthetic_Engine_Fast,A decline in commodity prices reduced business costs but threatened resource exporters.,Programmatic flat layout split optimization.,0.0,1.0,0.0,0.0,0.0,2.0
Synthetic_Engine_Fast,The central bank's quantitative easing boosted asset prices but fueled inflationary pressures.,Programmatic flat layout split optimization.,1.0,2.0,0.0,0.0,0.0,0.0
Synthetic_Engine_Fast,Strong employment data lowered unemployment but added to wage-cost pressures.,Programmatic flat layout split optimization.,0.0,2.0,0.0,1.0,0.0,0.0
Synthetic_Engine_Fast,Tax cuts spurred consumer spending but increased fiscal deficits.,Programmatic flat layout split optimization.,0.0,0.0,0.0,1.0,2.0,0.0
Synthetic_Engine_Fast,A weaker exchange rate boosted exports but raised import inflation.,Programmatic flat layout split optimization.,0.0,2.0,0.0,0.0,0.0,1.0
Synthetic_Engine_Fast,Higher corporate profits buoyed equity markets but reduced investment in capacity.,Programmatic flat layout split optimization.,1.0,0.0,2.0,0.0,0.0,0.0
Synthetic_Engine_Fast,The government's spending on infrastructure improved productivity but increased public debt.,Programmatic flat layout split optimization.,0.0,0.0,1.0,0.0,2.0,0.0
Synthetic_Engine_Fast,Strong retail sales signified consumer confidence but masked underlying debt growth.,Programmatic flat layout split optimization.,2.0,0.0,0.0,1.0,0.0,0.0
Synthetic_Engine_Fast,The manufacturing PMI expansion signaled growth but exacerbated supply-side bottlenecks.,Programmatic flat layout split optimization.,0.0,2.0,1.0,0.0,0.0,0.0
Synthetic_Engine_Fast,Low inflation boosted real wages but delayed consumer purchases.,Programmatic flat layout split optimization.,0.0,1.0,0.0,2.0,0.0,0.0
Synthetic_Engine_Fast,"Lower borrowing costs have boosted business investment, yet higher import prices are squeezing profit margins.",Programmatic flat layout split optimization.,1.0,0.0,0.0,0.0,0.0,2.0
Synthetic_Engine_Fast,"Consumer spending remains robust, but wage growth continues to lag behind inflation.",Programmatic flat layout split optimization.,0.0,2.0,0.0,1.0,0.0,0.0
Synthetic_Engine_Fast,"The central bank's rate cut stimulated housing demand, while fiscal austerity measures are reducing public investment.",Programmatic flat layout split optimization.,1.0,0.0,0.0,0.0,2.0,0.0
Synthetic_Engine_Fast,"Tax revenues exceeded forecasts, but rising unemployment benefits are straining the budget.",Programmatic flat layout split optimization.,0.0,0.0,0.0,2.0,1.0,0.0
Synthetic_Engine_Fast,"Inflation cooled to target levels, yet household debt service ratios climbed to a record high.",Programmatic flat layout split optimization.,2.0,1.0,0.0,0.0,0.0,0.0
Synthetic_Engine_Fast,"Job creation accelerated in services, but construction employment fell sharply as infrastructure projects stalled.",Programmatic flat layout split optimization.,0.0,0.0,2.0,1.0,0.0,0.0
Synthetic_Engine_Fast,"The trade deficit narrowed driven by higher exports, while government bond yields spiked on debt concerns.",Programmatic flat layout split optimization.,0.0,0.0,0.0,0.0,2.0,1.0
Synthetic_Engine_Fast,"Real GDP growth beat expectations, but consumer confidence slumped amid rising savings rates.",Programmatic flat layout split optimization.,0.0,0.0,1.0,2.0,0.0,0.0
Synthetic_Engine_Fast,"Monetary policy easing improved credit availability, but persistent core inflation pressures remain.",Programmatic flat layout split optimization.,1.0,2.0,0.0,0.0,0.0,0.0
Synthetic_Engine_Fast,"Fiscal stimulus boosted public sector jobs, while private sector hiring froze due to regulatory uncertainty.",Programmatic flat layout split optimization.,0.0,0.0,0.0,2.0,1.0,0.0
Synthetic_Engine_Fast,"Foreign direct investment inflows strengthened the capital account, but the current account deteriorated on oil imports.",Programmatic flat layout split optimization.,0.0,2.0,0.0,0.0,0.0,1.0
Synthetic_Engine_Fast,"Manufacturing output expanded for the first time in six months, yet industrial electricity prices surged, squeezing producers.",Programmatic flat layout split optimization.,0.0,2.0,1.0,0.0,0.0,0.0
Synthetic_Engine_Fast,"Household spending increased as pandemic savings were drawn down, but labor force participation declined among prime-age workers.",Programmatic flat layout split optimization.,0.0,0.0,2.0,1.0,0.0,0.0
Synthetic_Engine_Fast,"The government's infrastructure plan supported long-term growth, while short-term liquidity tightening hurt small businesses.",Programmatic flat layout split optimization.,2.0,0.0,0.0,0.0,1.0,0.0
Synthetic_Engine_Fast,"While consumer confidence rose from low unemployment, soaring food costs eroded household purchasing power.",Programmatic flat layout split optimization.,0.0,2.0,0.0,1.0,0.0,0.0
Synthetic_Engine_Fast,"Export orders surged due to global demand, yet a widening trade deficit strained the current account.",Programmatic flat layout split optimization.,0.0,0.0,0.0,0.0,2.0,1.0
Synthetic_Engine_Fast,"Industrial output expanded rapidly thanks to new infrastructure, but escalating input prices squeezed profit margins.",Programmatic flat layout split optimization.,0.0,2.0,1.0,0.0,0.0,0.0
Synthetic_Engine_Fast,"Government spending on job training programs increased employment, though it pushed the budget deficit higher.",Programmatic flat layout split optimization.,0.0,0.0,0.0,1.0,2.0,0.0
Synthetic_Engine_Fast,"Lower corporate tax rates encouraged investment, however they reduced government revenue for essential services.",Programmatic flat layout split optimization.,0.0,0.0,2.0,0.0,1.0,0.0
Synthetic_Engine_Fast,"The trade agreement opened new markets for manufacturers, yet it also intensified competition for domestic firms.",Programmatic flat layout split optimization.,0.0,0.0,2.0,0.0,0.0,1.0
Synthetic_Engine_Fast,"Mortgage rates fell, spurring housing construction, but persistent inflation forced the central bank to tighten liquidity.",Programmatic flat layout split optimization.,1.0,2.0,0.0,0.0,0.0,0.0
Synthetic_Engine_Fast,"Retail sales climbed as wages grew, while import costs rose due to unfavorable exchange rate movements.",Programmatic flat layout split optimization.,0.0,0.0,0.0,1.0,0.0,2.0
Synthetic_Engine_Fast,"The government’s stimulus checks boosted aggregate demand, though they contributed to overheating in the economy.",Programmatic flat layout split optimization.,0.0,2.0,0.0,0.0,1.0,0.0
Synthetic_Engine_Fast,"Banks eased lending standards, improving access to credit, but higher default risks threatened financial stability.",Programmatic flat layout split optimization.,1.0,0.0,2.0,0.0,0.0,0.0
Synthetic_Engine_Fast,"A strong harvest increased agricultural exports, yet drought conditions in other regions reduced overall output.",Programmatic flat layout split optimization.,0.0,0.0,2.0,0.0,0.0,1.0
Synthetic_Engine_Fast,"Job creation in tech sectors lifted employment rates, while automation displaced workers in manufacturing.",Programmatic flat layout split optimization.,0.0,0.0,2.0,1.0,0.0,0.0
Synthetic_Engine_Fast,"Inflation expectations remained anchored due to credible policy, but sluggish wage growth dampened consumer spending.",Programmatic flat layout split optimization.,0.0,1.0,0.0,2.0,0.0,0.0
Synthetic_Engine_Fast,"Foreign direct investment poured into renewable energy projects, though it raised concerns about domestic control over resources.",Programmatic flat layout split optimization.,0.0,0.0,0.0,0.0,2.0,1.0
Synthetic_Engine_Fast,"Robust GDP growth is fueling demand, but price pressures are mounting across the supply chain.",Programmatic flat layout split optimization.,0.0,2.0,1.0,0.0,0.0,0.0
Synthetic_Engine_Fast,"Unemployment remains near record lows, yet the government's fiscal deficit continues to widen.",Programmatic flat layout split optimization.,0.0,0.0,0.0,1.0,2.0,0.0
Synthetic_Engine_Fast,"Easy monetary conditions support borrowing, but the persistent trade deficit undermines external stability.",Programmatic flat layout split optimization.,1.0,0.0,0.0,0.0,0.0,2.0
Synthetic_Engine_Fast,"Export volumes are surging on global demand, but core inflation remains stubbornly above target.",Programmatic flat layout split optimization.,0.0,2.0,0.0,0.0,0.0,1.0
Synthetic_Engine_Fast,"Infrastructure spending boosts long-term productivity, but real wages have barely budged.",Programmatic flat layout split optimization.,0.0,0.0,0.0,2.0,1.0,0.0
Synthetic_Engine_Fast,"Inflation has moderated to a manageable level, though industrial output is contracting unexpectedly.",Programmatic flat layout split optimization.,0.0,1.0,2.0,0.0,0.0,0.0
Synthetic_Engine_Fast,"Consumer spending is rising due to job gains, but the central bank's tightening cycle may slow momentum.",Programmatic flat layout split optimization.,2.0,0.0,0.0,1.0,0.0,0.0
Synthetic_Engine_Fast,"Business investment is picking up on tax incentives, but currency depreciation is hurting import-reliant firms.",Programmatic flat layout split optimization.,0.0,0.0,1.0,0.0,0.0,2.0
Synthetic_Engine_Fast,"Banking system stability supports credit flow, yet the looming debt ceiling creates uncertainty.",Programmatic flat layout split optimization.,1.0,0.0,0.0,0.0,2.0,0.0
Synthetic_Engine_Fast,"A current account surplus bolsters reserves, but acute labor shortages hinder production capacity.",Programmatic flat layout split optimization.,0.0,0.0,0.0,2.0,0.0,1.0
Synthetic_Engine_Fast,"Falling energy costs relieve household budgets, yet the manufacturing PMI signals a contraction.",Programmatic flat layout split optimization.,0.0,1.0,2.0,0.0,0.0,0.0
Synthetic_Engine_Fast,"Tax revenue growth allows for more spending, but rising bond yields tighten financial conditions.",Programmatic flat layout split optimization.,2.0,0.0,0.0,0.0,1.0,0.0
Synthetic_Engine_Fast,"Employment is expanding across sectors, but services inflation remains sticky due to wage pressures.",Programmatic flat layout split optimization.,0.0,2.0,0.0,1.0,0.0,0.0
Synthetic_Engine_Fast,"Housing starts are climbing on lower mortgage rates, while foreign direct investment continues to decline.",Programmatic flat layout split optimization.,0.0,0.0,1.0,0.0,0.0,2.0
Synthetic_Engine_Fast,"Ample liquidity in the banking system supports lending, yet excessive fiscal regulation stifles small business growth.",Programmatic flat layout split optimization.,1.0,0.0,0.0,0.0,2.0,0.0
Synthetic_Engine_Fast,"The recent GDP growth figure exceeded forecasts, boosting confidence in economic expansion.",Programmatic flat layout split optimization.,0.0,2.0,1.0,0.0,0.0,0.0
Synthetic_Engine_Fast,"Consumer spending remained robust despite rising interest rates, indicating resilient demand.",Programmatic flat layout split optimization.,2.0,0.0,0.0,1.0,0.0,0.0
Synthetic_Engine_Fast,"The central bank's rate cut stimulated investment, though it triggered fears of future inflation.",Programmatic flat layout split optimization.,1.0,2.0,0.0,0.0,0.0,0.0
Synthetic_Engine_Fast,"Unemployment dropped to a historic low, yet wage growth failed to keep pace with living costs.",Programmatic flat layout split optimization.,0.0,2.0,0.0,1.0,0.0,0.0
Synthetic_Engine_Fast,"Export orders surged on global demand, but supply chain disruptions limited production capacity.",Programmatic flat layout split optimization.,0.0,0.0,2.0,0.0,0.0,1.0
Synthetic_Engine_Fast,"Inflation moderated slightly, but consumer confidence remained weak due to high borrowing rates.",Programmatic flat layout split optimization.,2.0,1.0,0.0,0.0,0.0,0.0
Synthetic_Engine_Fast,"Industrial output expanded for the third straight month, though factory inventories piled up.",Programmatic flat layout split optimization.,0.0,0.0,1.0,2.0,0.0,0.0
Synthetic_Engine_Fast,"The trade deficit narrowed as imports fell, yet domestic producers struggled with rising input costs.",Programmatic flat layout split optimization.,0.0,2.0,0.0,0.0,0.0,1.0
Synthetic_Engine_Fast,"Household savings rose amid higher incomes, but retail sales slipped as shoppers grew cautious.",Programmatic flat layout split optimization.,0.0,0.0,2.0,1.0,0.0,0.0
Synthetic_Engine_Fast,"The currency stabilized after central bank intervention, but foreign investment inflows declined.",Programmatic flat layout split optimization.,1.0,0.0,0.0,0.0,0.0,2.0
Synthetic_Engine_Fast,"New housing starts accelerated sharply, while mortgage delinquencies increased among low‑income borrowers.",Programmatic flat layout split optimization.,0.0,0.0,1.0,2.0,0.0,0.0
Synthetic_Engine_Fast,The central bank's rate cut boosted liquidity but also raised fears of asset bubbles.,Programmatic flat layout split optimization.,1.0,2.0,0.0,0.0,0.0,0.0
Synthetic_Engine_Fast,"Consumer spending surged in the third quarter, yet wage growth remains stagnant.",Programmatic flat layout split optimization.,0.0,0.0,2.0,1.0,0.0,0.0
Synthetic_Engine_Fast,"Inflation eased due to lower energy costs, but household savings rates dropped sharply.",Programmatic flat layout split optimization.,0.0,1.0,0.0,2.0,0.0,0.0
Synthetic_Engine_Fast,"The trade surplus narrowed as imports rose, despite strong domestic demand for exports.",Programmatic flat layout split optimization.,0.0,0.0,2.0,0.0,0.0,1.0
Synthetic_Engine_Fast,"Corporate tax cuts stimulated business investment, yet household debt levels reached a new high.",Programmatic flat layout split optimization.,0.0,0.0,0.0,2.0,1.0,0.0
Synthetic_Engine_Fast,"The strengthening currency reduced import costs, but it hurt the competitiveness of local exporters.",Programmatic flat layout split optimization.,1.0,0.0,0.0,0.0,0.0,2.0
Synthetic_Engine_Fast,"Employment in the services sector grew robustly, while construction hiring fell for the third consecutive quarter.",Programmatic flat layout split optimization.,0.0,0.0,2.0,1.0,0.0,0.0
Synthetic_Engine_Fast,"GDP growth exceeded expectations, although capacity utilization remains well below full potential.",Programmatic flat layout split optimization.,0.0,2.0,1.0,0.0,0.0,0.0
Synthetic_Engine_Fast,"The government's bond issuance successfully funded new projects, but long-term interest rates rose as a result.",Programmatic flat layout split optimization.,2.0,0.0,0.0,0.0,1.0,0.0
Synthetic_Engine_Fast,"Inflation remained subdued due to weak demand, yet consumer confidence is being undermined by high unemployment.",Programmatic flat layout split optimization.,0.0,1.0,0.0,2.0,0.0,0.0
Synthetic_Engine_Fast,"Export volumes increased due to a global recovery, but the national debt continues to climb unsustainably.",Programmatic flat layout split optimization.,0.0,0.0,0.0,0.0,2.0,1.0
Synthetic_Engine_Fast,"Retail sales improved markedly, while factory orders in the auto sector declined amid supply chain issues.",Programmatic flat layout split optimization.,0.0,0.0,2.0,1.0,0.0,0.0
Synthetic_Engine_Fast,"While the central bank’s rate hike successfully stabilized the currency, it simultaneously dampened consumer spending.",Programmatic flat layout split optimization.,1.0,0.0,0.0,2.0,0.0,0.0
Synthetic_Engine_Fast,"Export volumes surged due to favorable exchange rates, yet domestic factories struggled with rising input costs.",Programmatic flat layout split optimization.,0.0,2.0,0.0,0.0,0.0,1.0
Synthetic_Engine_Fast,"Tax reforms boosted government revenue, but higher payroll taxes reduced household disposable income.",Programmatic flat layout split optimization.,0.0,0.0,0.0,2.0,1.0,0.0
Synthetic_Engine_Fast,"A strong labor market pushed wages upward, although corporate profit margins narrowed under cost pressures.",Programmatic flat layout split optimization.,0.0,0.0,2.0,1.0,0.0,0.0
Synthetic_Engine_Fast,"Lower interest rates spurred business investment, while simultaneously fueling a spike in asset price inflation.",Programmatic flat layout split optimization.,1.0,2.0,0.0,0.0,0.0,0.0
Synthetic_Engine_Fast,"Government infrastructure spending improved long-term productivity, yet short-term deficits widened the national debt.",Programmatic flat layout split optimization.,0.0,0.0,1.0,0.0,2.0,0.0
Synthetic_Engine_Fast,"Inflation moderated as energy prices fell, but the resulting deflationary pressure hurt export competitiveness.",Programmatic flat layout split optimization.,0.0,1.0,0.0,0.0,0.0,2.0
Synthetic_Engine_Fast,"The unemployment rate dropped to a record low, but labor participation declined as discouraged workers left the workforce.",Programmatic flat layout split optimization.,0.0,0.0,2.0,1.0,0.0,0.0
Synthetic_Engine_Fast,"A weaker currency boosted tourism revenues, even as it raised the cost of imported machinery for manufacturers.",Programmatic flat layout split optimization.,0.0,0.0,2.0,0.0,0.0,1.0
Synthetic_Engine_Fast,"Improved tax compliance increased fiscal space for social programs, though higher effective taxes weighed on small businesses.",Programmatic flat layout split optimization.,0.0,0.0,0.0,2.0,1.0,0.0
Synthetic_Engine_Fast,"Monetary easing provided liquidity to banks, but excess reserves led to a surge in speculative lending.",Programmatic flat layout split optimization.,1.0,0.0,2.0,0.0,0.0,0.0
Synthetic_Engine_Fast,"A bumper harvest reduced food prices, benefiting consumers, yet farmers’ incomes dropped due to lower market prices.",Programmatic flat layout split optimization.,0.0,1.0,0.0,2.0,0.0,0.0
Synthetic_Engine_Fast,"Foreign direct investment inflows created new jobs, but repatriated profits widened the current account deficit.",Programmatic flat layout split optimization.,0.0,0.0,0.0,0.0,2.0,1.0
Synthetic_Engine_Fast,"Wage indexation protected workers from price rises, yet it locked in higher labor costs for firms.",Programmatic flat layout split optimization.,0.0,2.0,0.0,1.0,0.0,0.0
Synthetic_Engine_Fast,"The government’s subsidy cuts reduced budget deficits, but they triggered a sharp increase in household energy bills.",Programmatic flat layout split optimization.,0.0,0.0,0.0,2.0,1.0,0.0
Synthetic_Engine_Fast,"Lower borrowing costs are boosting investment, but rising import costs are widening the trade deficit.",Programmatic flat layout split optimization.,1.0,0.0,0.0,0.0,0.0,2.0
Synthetic_Engine_Fast,"Consumer confidence is driving retail sales growth, yet accelerating inflation is eroding purchasing power.",Programmatic flat layout split optimization.,0.0,2.0,0.0,1.0,0.0,0.0
Synthetic_Engine_Fast,"Strong export volumes are improving the current account, while fiscal spending cuts are dampening aggregate demand.",Programmatic flat layout split optimization.,0.0,0.0,0.0,0.0,2.0,1.0
Synthetic_Engine_Fast,"Employment gains are pushing wage growth higher, however tightening monetary policy is increasing loan costs.",Programmatic flat layout split optimization.,2.0,0.0,0.0,1.0,0.0,0.0
Synthetic_Engine_Fast,"Industrial output is rising sharply on new orders, but price pressures in raw materials are squeezing margins.",Programmatic flat layout split optimization.,0.0,2.0,1.0,0.0,0.0,0.0
Synthetic_Engine_Fast,"Government infrastructure spending is creating jobs, though higher taxes are reducing disposable incomes.",Programmatic flat layout split optimization.,0.0,0.0,0.0,2.0,1.0,0.0
Synthetic_Engine_Fast,"Core inflation is moderating due to lower energy prices, yet factory orders are declining on weak foreign demand.",Programmatic flat layout split optimization.,0.0,1.0,2.0,0.0,0.0,0.0
Synthetic_Engine_Fast,"The central bank’s rate cut is stimulating business lending, but a stronger currency is hurting export competitiveness.",Programmatic flat layout split optimization.,1.0,0.0,0.0,0.0,0.0,2.0
Synthetic_Engine_Fast,"Retail sales are surging on tax rebates, while rising unemployment claims signal a softening labor market.",Programmatic flat layout split optimization.,0.0,0.0,2.0,1.0,0.0,0.0
Synthetic_Engine_Fast,"Foreign direct investment is flowing into the tech sector, nevertheless rising bond yields are increasing government borrowing costs.",Programmatic flat layout split optimization.,0.0,0.0,0.0,0.0,2.0,1.0
